"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RelevantIDFraudScore","Q_RelevantIDLastStartDate","settlement","ethnicity","ethnicity_5_TEXT","vote","english","regime","finance","generic_partisans_1","generic_partisans_2","generic_partisans_3","generic_partisans_4","generic_partisans_5","generic_partisans_6","generic_partisans_7","generic_partisans_8","party_choice","party_choice_8_TEXT","negative","negative_party","negative_party_8_TEXT","negative_specific_1","negative_specific_2","cross_pressured_part_1","cross_pressured_part_2","cross_pressured_part_3","cross_pressured_part_4","cross_pressured_part_5","cross_group_ster_1","cross_group_ster_2","cross_group_ster_3","cross_group_ster_4","cross_group_ster_5","cross_policy_1","cross_policy_2","cross_policy_3","cross_policy_4","cross_policy_5","Check","open_ingroup","Q136_First.Click","Q136_Last.Click","Q136_Page.Submit","Q136_Click.Count","sypm_ingroup_1","compromise_ingroup","compromising_ingroup","open_outgroup","Q137_First.Click","Q137_Last.Click","Q137_Page.Submit","Q137_Click.Count","symp_outgroup_1","compromise_outgroup","compromising_outgrou","training_6","training_7","education_6","education_7","education_8","urban_rural_6","urban_rural_7","urban_rural_8","class_6","class_7","class_8","ethnicity_6","ethnicity_7","ethnicity_8","communism_6","communism_7","communism_8","left_right","issues_econ1","issues_econ2","issues_econ3","issues_gender1","issues_gender2","issues_lgbt1","issues_lgbt2","issues_EU1","issues_immigr1","issues_immigr2","issues_environment","issues_russia1","issues_russia2","interest","treat_feeling","id","ANO","ODS","Pirati","SPD","KSCM","ANO2","ODS2","Pirati2","SPD2","KSCM2","ANO3","ODS3","Pirati3","SPD3","KSCM3","Fact1","Fact2","Fact3","Fact4","Q_AmbiguousTextPresent","Q_AmbiguousTextQuestions","Q_StraightliningCount","Q_StraightliningPercentage","Q_StraightliningQuestions","Q_UnansweredPercentage","Q_UnansweredQuestions","resp_id","Region","Region_lab","Gender","Gender_lab","Age","Residence","Residence_cat","Education","Education_lab","educ_in","educ_favoritism","urbrur_in","urbrur_favoritism","class_in","class_favoritism","ethn_in","ethn_favoritism","reg_in","reg_favoritism","cohorts","party","status"
"249","2024-11-04 12:21:01","2024-11-04 12:40:29","0","100","1168","1","2024-11-04 12:40:30","R_8rBdGBMm6Go4KT5","anonymous","CS","1","","0","0","",0,1,"","2","No knowledge",0,0,"5","5","5","5","5","5","5","5","10","","1","9","","3","3","","","","","0","","","","","0","","","","","0","1"," Lidé kteří se o politiku nezajímají , protože nemají šanci nic změnit a s politikou  žádné strany nesouhlasí","13.406","64.888","82.232","3","5","9","3","Lidé kteří věří v politiku určité strany a drží se jejich hesel ikdyž je politické strana neplní","15.043","15.043","75.387","1","5","9","2","0","10",10,10,10,10,10,10,10,10,10,15,14,1,5,10,15,"5","4","3","3","2","1","3","3","4","2","5","3","3","2","4","","2ce43ac0-9a98-11ef-a33e-b3486571fa34","s vysokým příjmem","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","z většího města","ateistického přesvědčení","se základním vzděláním","z většího města","z malé vesnice","z malé vesnice",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že vstup do EU Česku prospěl","","","","","0","","5","1","QID68,QID164,QID140,QID159,QID138","0","","2ce43ac0-9a98-11ef-a33e-b3486571fa34",1,"Hlavní město Praha ",2,"Žena",60,1241664,"100.000+",1,"Střední s maturitou, vyšší odborné",10,0,10,0,10,0,15,0.166666666666667,5,-0.166666666666667,"45 to 60",NA,"Medium"
"250","2024-11-04 12:37:20","2024-11-04 12:45:16","0","100","475","1","2024-11-04 12:45:16","R_2PXYhjgmiFxoS3z","anonymous","CS","1","","0","0","",2,1,"","2","Elementary knowledge",2,2,"2","0","0","5","0","0","0","0","10","","2","","","","","","","","","","","","","","","","","","","","1","Nevím je mi to jedno a fuk","1.16","25.806","31.801","3","5","9","3","Nevím je mí to jedno","5.234","26.917","42.147","4","5","9","3","0","10",0,0,30,0,0,30,0,0,30,30,0,0,0,0,30,"5","3","3","3","3","3","3","4","3","3","3","3","3","3","4","","04c1eef0-9a98-11ef-89ca-2f352c8e9ef4","s vysokoškolským vzděláním","s vysokoškolským vzděláním","z malé vesnice","s vysokoškolským vzděláním","křesťanského přesvědčení","ateistického přesvědčení","se základním vzděláním","z většího města","se základním vzděláním","ateistického přesvědčení",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát","","","","","0","","0","0","","0","","04c1eef0-9a98-11ef-89ca-2f352c8e9ef4",12,"Olomoucký ",1,"Muž",55,791,"500 - 1.999",0,"Střední bez maturity",0,-0.333333333333333,30,0.666666666666667,30,0.666666666666667,30,0.666666666666667,30,0.666666666666667,"45 to 60",NA,"Low"
"251","2024-11-04 12:31:27","2024-11-04 12:45:31","0","100","844","1","2024-11-04 12:45:32","R_8sWJYo99ujl8mcX","anonymous","CS","1","","0","0","",2,1,"","2","Elementary knowledge",2,1,"10","4","6","6","6","6","4","5","1","","1","2","","4","4","5","5","","","","5","5","","","","10","10","","","","1","názorově stejní, máme si o čem povídat","9.35","25.495","37.311","2","8","11","5","jino názorový volič, který na to má právo a já mu jej neberu ani se nehádám","38.428","38.428","97.084","1","5","10","2","0","10",11,14,5,10,10,10,7,14,9,15,10,5,6,6,18,"4","5","5","4","3","3","5","1","1","3","2","3","3","2","2","","085ef790-9a98-11ef-929b-a924212106b8","s vysokým příjmem","s nižším příjmem","z malé vesnice","z většího města","křesťanského přesvědčení","s nízkým příjmem","se základním vzděláním","z většího města","s nízkým příjmem","se základním vzděláním",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","","","","","0","","4","0.8","QID140,QID159,QID164,QID68","0","","085ef790-9a98-11ef-929b-a924212106b8",10,"Vysočina ",1,"Muž",44,1178,"500 - 1.999",1,"Střední s maturitou, vyšší odborné",14,0.133333333333333,10,0,14,0.133333333333333,15,0.166666666666667,18,0.266666666666667,"35 to 44","ANO","Medium"
"252","2024-11-04 12:26:56","2024-11-04 12:46:46","0","100","1190","1","2024-11-04 12:46:47","R_2pFPYXUQoaCxcsr","anonymous","CS","1","","0","0","",0,1,"","1","No knowledge",1,1,"10","0","0","9","9","0","0","0","1","","1","2","","3","3","9","1","","","","10","0","","","","8","2","","","","1","Jsou zklamani dnešni vladou a vše okolo ni","9.769","9.769","55.405","1","10","10","4","Jsou to lide,kteři se maji za tehle vlady velice dobře","23.305","23.305","78.101","1","3","9","4","0","10",15,10,5,5,15,10,15,10,5,30,0,0,15,15,0,"5","4","5","3","3","2","3","3","4","3","4","2","2","4","2","","30bdbbb0-9a98-11ef-8147-03f8c65f0269","křesťanského přesvědčení","s vysokoškolským vzděláním","se základním vzděláním","z většího města","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","z většího města","z malé vesnice","z malé vesnice",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát","","","","","0","","1","0.2","QID68","0","","30bdbbb0-9a98-11ef-8147-03f8c65f0269",11,"Jihomoravský ",2,"Žena",59,378965,"100.000+",0,"Střední bez maturity",15,0.166666666666667,5,-0.166666666666667,10,0,30,0.666666666666667,15,0.166666666666667,"45 to 60","ANO","Medium"
"253","2024-11-04 12:37:23","2024-11-04 12:47:03","0","100","579","1","2024-11-04 12:47:03","R_8DpRx57uOwRM98h","anonymous","CS","1","","0","0","",1,1,"","1","Elementary knowledge",2,1,"0","5","8","0","0","6","7","8","9","","1","9","","3","3","","","","","0","","","","","0","","","","","3","1","Prozápadní, podporující vstup do EU, souhlas s podporou Ukrajiny, odmítající KSČM, SPD a ANO ","9.344","52.111","52.59","2","7","10","4","Proruští, myslí jen na sebe, odmítají podporu Ukrajiny ","5.101","5.101","21.194","1","1","8","2","0","10",10,10,10,10,12,8,10,10,10,10,10,10,0,10,20,"5","4","3","4","2","2","4","2","1","5","3","3","4","2","2","","000d6750-9a98-11ef-a7be-b91100429396","křesťanského přesvědčení","s nižším příjmem","z malé vesnice","s vysokým příjmem","s vysokým příjmem","se základním vzděláním","se základním vzděláním","se vysokoškolským vzděláním","s nízkým příjmem","se základním vzděláním",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl","","","","","0","","4","0.8","QID140,QID159,QID164,QID68","0","","000d6750-9a98-11ef-a7be-b91100429396",9,"Pardubický ",1,"Muž",31,10612,"5.000 - 19.999",0,"Střední bez maturity",10,0,12,0.0666666666666667,10,0,10,0,20,0.333333333333333,"Below 35",NA,"Medium"
"254","2024-11-04 12:34:50","2024-11-04 12:50:07","0","100","917","1","2024-11-04 12:50:07","R_2BaFprmBkWm4z8L","anonymous","CS","1","","0","0","",1,1,"","1","No knowledge",1,0,"2","2","1","1","0","2","2","2","9","","1","9","","3","3","","","","","0","","","","","0","","","","","0","1","O politiku se nezajímá,politika je celá zkorumpovana","11.701","62.056","118.487","9","5","9","3","Politika mě nezajímá a politici si jen hrabou do kapes","11.668","68.15","69.269","4","5","9","3","0","10",10,9,11,11,9,10,10,10,10,15,11,4,0,30,0,"5","4","5","5","3","3","3","3","2","2","4","2","3","2","3","","050940d0-9a98-11ef-945c-8b248f806c2d","s vysokoškolským vzděláním","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","křesťanského přesvědčení","se základním vzděláním","se základním vzděláním","z většího města","se základním vzděláním","s nízkým příjmem",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","","","","","0","","4","0.8","QID140,QID159,QID164,QID68","0","","050940d0-9a98-11ef-945c-8b248f806c2d",4,"Plzeňský ",1,"Muž",49,3815,"2.000 - 4.999",1,"Střední s maturitou, vyšší odborné",9,-0.0333333333333333,9,-0.0333333333333333,10,0,15,0.166666666666667,30,0.666666666666667,"45 to 60",NA,"Medium"
"255","2024-11-04 12:33:50","2024-11-04 12:50:58","0","100","1027","1","2024-11-04 12:50:58","R_8I9Fkj7IRbCb4Lr","anonymous","CS","0.800000011920929","","0","0","",0,1,"","1","Moderate knowledge",2,1,"5","5","5","1","1","5","5","5","9","","1","9","","3","3","","","","","2","","","","","3","","","","","3","1","opět lidé z různých skupin, jen je jednodušší se s nimi bavit bez rizika konfliktu názorů","6.96","6.96","118.36","1","6","10","3","Pokud mají zcela odlišné názory, snažím se jakékoliv diskuzi s nimi na daná témata vyhnout, každý má nárok na vlastní náhled na situaci. Jinak to mohou být lidé napříč všemi skupinami a nemusí být nijak odlišní","36.03","180.62","333.034","3","4","9","2","0","10",5,10,15,9,11,10,7,12,11,13,13,4,1,5,24,"7","3","3","3","2","2","2","3","2","4","3","4","4","3","3","","07109e40-9a98-11ef-8027-0f3e124acee6","s vysokoškolským vzděláním","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","z většího města","se základním vzděláním","se základním vzděláním","se vysokoškolským vzděláním","z malé vesnice","z malé vesnice",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","","","","","0","","4","0.8","QID140,QID159,QID164,QID68","0","","07109e40-9a98-11ef-8027-0f3e124acee6",12,"Olomoucký ",1,"Muž",41,44387,"20.000 - 99.999",1,"Střední s maturitou, vyšší odborné",10,0,9,-0.0333333333333333,12,0.0666666666666667,13,0.1,24,0.466666666666667,"35 to 44",NA,"Medium"
"256","2024-11-04 12:36:05","2024-11-04 12:55:11","0","100","1145","1","2024-11-04 12:55:11","R_8H8q5v6NjcTT1nd","anonymous","CS","1","","0","0","",0,1,"","1","Elementary knowledge",2,1,"2","5","3","3","3","6","5","6","8","Přísaha ","1","1","","3","3","5","","","","","5","","","","","2","","","","","1","Takoví lidé musí jednat přímo bez jakéhokoliv sklonu k zvýhodnění jakékoli skupiny lidí.","20.496","20.496","95.001","1","10","9","3","Jsou to lidé zmanipulovatelní, egoističtí se sklonem ke korupci a vlastní výhodě.","11.4","79.355","80.183","2","0","1","1","0","10",15,10,5,10,15,5,15,10,5,15,10,5,5,10,15,"5","4","1","5","3","2","2","5","2","2","4","3","5","3","2","2","0d80f660-9a98-11ef-a317-31ae8acdc109","s vysokoškolským vzděláním","s nižším příjmem","se základním vzděláním","z většího města","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","se vysokoškolským vzděláním","z malé vesnice","se základním vzděláním",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","19 % voličů ANO má vysokoškolské vzdělání, ale 7 % voličů má základní vzdělání","58 % voličů ANO je nevěřících, ale 40 % voličů se identifikuje jako křesťané","25 % voličů ANO je z velkých měst, ale 23 % voličů je z malých vesnic","25 % voličů ANO patří k pětině obyvatel s největším příjmem, ale 17 % voličů k pětině obyvatel s nejmenším příjmem","0","","4","0.8","QID140,QID159,QID164,QID68","0","","0d80f660-9a98-11ef-a317-31ae8acdc109",2,"Středočeský ",1,"Muž",52,31042,"20.000 - 99.999",0,"Střední bez maturity",15,0.166666666666667,10,0,10,0,15,0.166666666666667,15,0.166666666666667,"45 to 60","Other","Medium"
"257","2024-11-04 12:50:19","2024-11-04 12:56:57","0","100","397","1","2024-11-04 12:56:57","R_2A0lgjHUDY3MZjj","anonymous","CS","1","","0","0","",1,1,"","1","Elementary knowledge",0,1,"10","10","10","10","10","10","10","10","5","","2","","","","","","","10","","","","","10","","","","","10","","","1","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","9.62","15.538","28.333","2","10","11","4","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","1.46","11.286","21.073","6","10","11","5","0","10",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"10","5","5","5","5","4","4","5","5","5","5","5","5","5","1","","06ee2910-9a98-11ef-990f-3faa7267a917","s vysokoškolským vzděláním","s vysokoškolským vzděláním","z malé vesnice","z většího města","s vysokým příjmem","ateistického přesvědčení","se základním vzděláním","se vysokoškolským vzděláním","se základním vzděláním","se základním vzděláním",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","","","","","0","","4","1","QID138,QID140,QID159,QID164","0","","06ee2910-9a98-11ef-990f-3faa7267a917",5,"Karlovarský ",1,"Muž",48,8290,"5.000 - 19.999",0,"Střední bez maturity",10,0,10,0,10,0,10,0,10,0,"45 to 60","Pirati","Medium"
"258","2024-11-04 12:55:35","2024-11-04 13:00:48","0","100","313","1","2024-11-04 13:00:49","R_2zsqTznYfBJ9sqJ","anonymous","CS","1","","0","0","",2,1,"","3","Elementary knowledge",1,1,"5","5","5","5","5","5","5","5","10","","2","","","","","","","","","","","","","","","","","","","","1","Nevím jakože fakt nevím co víc psát ","1.501","24.803","31.47","3","5","9","3","Nevím opravdu co sem psát ","5.201","10.975","22.614","2","5","9","3","0","10",8,11,11,13,9,8,8,12,10,11,11,8,11,11,8,"5","3","3","3","3","3","3","3","3","3","3","3","3","3","3","","0bc8e070-9a98-11ef-8132-c798dfd38ae7","křesťanského přesvědčení","s vysokoškolským vzděláním","z malé vesnice","s vysokým příjmem","křesťanského přesvědčení","se základním vzděláním","se základním vzděláním","z většího města","se základním vzděláním","ateistického přesvědčení",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","","","","","0","","1","1","QID138","0","","0bc8e070-9a98-11ef-8132-c798dfd38ae7",2,"Středočeský ",2,"Žena",29,1109,"500 - 1.999",1,"Střední s maturitou, vyšší odborné",11,0.0333333333333333,8,-0.0666666666666667,12,0.0666666666666667,11,0.0333333333333333,11,0.0333333333333333,"Below 35",NA,"Medium"
"259","2024-11-04 12:51:53","2024-11-04 13:02:17","0","100","623","1","2024-11-04 13:02:18","R_2opuIgWMbfrTBRH","anonymous","CS","1","","0","0","",0,1,"","1","Moderate knowledge",0,0,"1","1","5","0","0","2","2","5","7","","2","","","","","","","","","","","","","","","","","","","","1","Chytří lidé kteří se zeptat jestli neví kdo vyhrál","9.845","42.2","107.957","2","6","10","4","Bohatý blb který neví co s penězi","21.308","34.856","57.93","2","7","10","4","0","10",20,5,5,23,5,2,11,4,15,15,10,5,5,23,2,"5","4","4","4","5","5","4","2","5","2","5","5","4","1","2","","f611b040-9a97-11ef-b944-f77162b3ec8c","s vysokoškolským vzděláním","s nižším příjmem","se základním vzděláním","s vysokým příjmem","s vysokoškolským vzděláním","ateistického přesvědčení","se základním vzděláním","z většího města","z malé vesnice","s nízkým příjmem",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","","","","","0","","0","0","","0","","f611b040-9a97-11ef-b944-f77162b3ec8c",14,"Moravskoslezský ",1,"Muž",29,299622,"100.000+",0,"Střední bez maturity",20,0.333333333333333,23,0.433333333333333,11,0.0333333333333333,15,0.166666666666667,5,-0.166666666666667,"Below 35","TOP09","Low"
